https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/0070a761-93e6-4da8-a2b8-c79471f71f09.png;/public/genres/thriller.jpeg;dc70d06d-baea-4980-8953-23bb437e10b6
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/02a5f6be-9a8e-4edc-a9b1-e77104b3e2b8.png;/public/genres/josei.jpeg;f48e394b-49af-4d5c-bdfe-78509eb4d056
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/04a60a86-f302-4933-8eee-36074546de27.png;/public/genres/bishonen.jpeg;da70c2fd-7ab3-425f-b3b7-9c30fd781cc5
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/0e5100f6-d5f0-476a-a767-2e265e871dc3.png;/public/genres/vampire-2.jpeg;238adb69-7f75-4e9f-89b1-0d6d80c7e14f
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/26c68812-910c-452c-bebf-c844bff7f561.png;/public/genres/survival.jpeg;355f7e93-2ac7-47d5-89cd-236a930b92be
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/289d1e39-ee36-4a63-852e-fc162f833526.png;/public/genres/adventure.jpeg;aafe7196-361c-45f0-b0fb-e6a63b3ef0b1
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/2927b013-d372-4922-8d11-927848e821ef.png;/public/genres/meji-zeit.jpeg;775946c0-1fd8-455e-9e9c-730cb3b9605f
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/2bd134e8-a086-4a30-b323-fce120ad6589.png;/public/genres/horror.jpeg;dab93d59-0bb7-4655-a756-964c9abcf01e
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/3481e627-c0c2-4b38-a99f-5f4ae7c17454.png;/public/genres/gothic.jpeg;5722e2d9-fbaa-447c-b61b-db67df030372
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/356777c7-bbb1-4e37-b236-fbe6e424c64a.png;/public/genres/scifi.jpeg;94b4bc74-80a7-491e-8589-17d763b03e02
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/38b3094e-1eba-412a-9ac4-bb948c5e047f.png;/public/genres/fantasy.jpeg;6bb10d03-2b3f-42e3-8a81-2d44bb711fc8
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/44ad4dfb-a63f-4f0d-84f4-7bcf1497f7fc.png;/public/genres/coming-of-age.jpeg;2ec6585d-016b-4355-bda3-4c4546c80d86
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/45b07eef-010d-4823-80b2-215759b99afd.png;/public/genres/girls-love.jpeg;fd982e7e-92dc-44f0-adaf-dc8c00a1ac4b
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/4a6724a0-13e9-4d61-9663-2633e1a8445c.png;/public/genres/kawaii.jpeg;ca29602e-eba0-4281-9bec-467aa2211353
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/4d957df4-542f-43a3-8287-364db2a8d16a.png;/public/genres/shojo-ai.jpeg;3c5ad8e0-f84e-4a83-9032-5de94909f1f2
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/52d9fee5-2cc4-4bdb-a4d2-c08ae1050f2a.png;/public/genres/sport.jpeg;63977afd-30c6-4b1f-91df-12ed8ed1ea42
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/5316ff1b-6149-4fe6-b53f-54952835e52c.png;/public/genres/viktorianisches-england.jpeg;5ee199c4-0fa9-48ee-8e4a-60fa5809f2e0
https://services.vimuro.cloud/image/api/v1.0/systems/3e4dd7c5-cf37-4341-9291-31f49ed3ec04/collections/029bce8c-5ead-4199-be0a-3fcda9b52488/images/5c3ef161-aa7c-4fe6-a9c9-208de55b32bf.png;/public/genres/zero-to-hero.jpeg;34ce3cc6-69da-4718-830a-29b44dcc28fa
